,run_name,factor_matrix,init,sim,rel_error_G,rel_error_C,noise,lambda_val,split,rank,job_id
228,SCoNE,W_C,38,0.8040448585579203,0.7490072351852368,0.7519661408905463,1.0,0.0001,train,3,15
229,SCoNE,W_G,38,0.8669291102219207,0.7490072351852368,0.7519661408905463,1.0,0.0001,train,3,15
230,SCoNE,H_G,38,0.9655475067584058,0.7490072351852368,0.7519661408905463,1.0,0.0001,train,3,15
231,SCoNE,U_G,38,0.9366895796219851,0.7490072351852368,0.7519661408905463,1.0,0.0001,train,3,15
232,SCoNE,H_C,38,0.9457846700177817,0.7490072351852368,0.7519661408905463,1.0,0.0001,train,3,15
233,SCoNE,U_C,38,0.9120441624507468,0.7490072351852368,0.7519661408905463,1.0,0.0001,train,3,15
234,SCoNE,W_C,39,0.7979633548462762,0.7481694288311771,0.752808890953923,1.0,0.0001,train,3,15
235,SCoNE,W_G,39,0.8630469131855598,0.7481694288311771,0.752808890953923,1.0,0.0001,train,3,15
236,SCoNE,H_G,39,0.9562255008218968,0.7481694288311771,0.752808890953923,1.0,0.0001,train,3,15
237,SCoNE,U_G,39,0.9309693287970361,0.7481694288311771,0.752808890953923,1.0,0.0001,train,3,15
238,SCoNE,H_C,39,0.9301803801111214,0.7481694288311771,0.752808890953923,1.0,0.0001,train,3,15
239,SCoNE,U_C,39,0.9046314282166339,0.7481694288311771,0.752808890953923,1.0,0.0001,train,3,15
240,SCoNE,W_C,40,0.8055242698791195,0.7736258825652667,0.7344982705078278,1.0,0.0001,train,3,15
241,SCoNE,W_G,40,0.8569070210952328,0.7736258825652667,0.7344982705078278,1.0,0.0001,train,3,15
242,SCoNE,H_G,40,0.9649666209120438,0.7736258825652667,0.7344982705078278,1.0,0.0001,train,3,15
243,SCoNE,U_G,40,0.9412837812145609,0.7736258825652667,0.7344982705078278,1.0,0.0001,train,3,15
244,SCoNE,H_C,40,0.9409688171211088,0.7736258825652667,0.7344982705078278,1.0,0.0001,train,3,15
245,SCoNE,U_C,40,0.907491206988151,0.7736258825652667,0.7344982705078278,1.0,0.0001,train,3,15
246,SCoNE,W_C,41,0.8082721792948351,0.7504853903211549,0.7507864120549875,1.0,0.0001,train,3,15
247,SCoNE,W_G,41,0.8695113276952727,0.7504853903211549,0.7507864120549875,1.0,0.0001,train,3,15
248,SCoNE,H_G,41,0.969150347111334,0.7504853903211549,0.7507864120549875,1.0,0.0001,train,3,15
249,SCoNE,U_G,41,0.9389336904462073,0.7504853903211549,0.7507864120549875,1.0,0.0001,train,3,15
250,SCoNE,H_C,41,0.953028558014729,0.7504853903211549,0.7507864120549875,1.0,0.0001,train,3,15
251,SCoNE,U_C,41,0.9127273638179243,0.7504853903211549,0.7507864120549875,1.0,0.0001,train,3,15
252,SCoNE,W_C,42,0.8132271624345838,0.7507318146165108,0.7509772563597741,1.0,0.0001,train,3,15
253,SCoNE,W_G,42,0.8725381194765642,0.7507318146165108,0.7509772563597741,1.0,0.0001,train,3,15
254,SCoNE,H_G,42,0.96722032418641,0.7507318146165108,0.7509772563597741,1.0,0.0001,train,3,15
255,SCoNE,U_G,42,0.933574521217714,0.7507318146165108,0.7509772563597741,1.0,0.0001,train,3,15
256,SCoNE,H_C,42,0.961281860466909,0.7507318146165108,0.7509772563597741,1.0,0.0001,train,3,15
257,SCoNE,U_C,42,0.9120911139642526,0.7507318146165108,0.7509772563597741,1.0,0.0001,train,3,15
258,SCoNE,W_C,43,0.8016429325045626,0.7468948680059302,0.7536755900518766,1.0,0.0001,train,3,15
259,SCoNE,W_G,43,0.8649868951377614,0.7468948680059302,0.7536755900518766,1.0,0.0001,train,3,15
260,SCoNE,H_G,43,0.9577378287790567,0.7468948680059302,0.7536755900518766,1.0,0.0001,train,3,15
261,SCoNE,U_G,43,0.9371591892762321,0.7468948680059302,0.7536755900518766,1.0,0.0001,train,3,15
262,SCoNE,H_C,43,0.9399094458738926,0.7468948680059302,0.7536755900518766,1.0,0.0001,train,3,15
263,SCoNE,U_C,43,0.912240584802371,0.7468948680059302,0.7536755900518766,1.0,0.0001,train,3,15
264,SCoNE,W_C,44,0.7979941557638552,0.7572335173368275,0.7468833399441205,1.0,0.0001,train,3,15
265,SCoNE,W_G,44,0.8617658110695612,0.7572335173368275,0.7468833399441205,1.0,0.0001,train,3,15
