,run_name,factor_matrix,init,sim,rel_error_G,rel_error_C,sparsity,lambda_val,split,rank,job_id
73,SCoNE,W_G,12,0.7045582562825775,0.6564177998301529,0.6921869316196603,0.75,0.0,train,3,21
74,SCoNE,H_G,12,0.8680407681996583,0.6564177998301529,0.6921869316196603,0.75,0.0,train,3,21
75,SCoNE,U_G,12,0.9654999976782156,0.6564177998301529,0.6921869316196603,0.75,0.0,train,3,21
76,SCoNE,H_C,12,0.8842546975948588,0.6564177998301529,0.6921869316196603,0.75,0.0,train,3,21
77,SCoNE,U_C,12,0.9163314807651022,0.6564177998301529,0.6921869316196603,0.75,0.0,train,3,21
78,SCoNE,W_C,13,0.6367175157159807,0.643290231215165,0.7054070463194555,0.75,0.0,train,3,21
79,SCoNE,W_G,13,0.7026535729016888,0.643290231215165,0.7054070463194555,0.75,0.0,train,3,21
80,SCoNE,H_G,13,0.8771407945701619,0.643290231215165,0.7054070463194555,0.75,0.0,train,3,21
81,SCoNE,U_G,13,0.9046425907017045,0.643290231215165,0.7054070463194555,0.75,0.0,train,3,21
82,SCoNE,H_C,13,0.8315628958035606,0.643290231215165,0.7054070463194555,0.75,0.0,train,3,21
83,SCoNE,U_C,13,0.8880368802208956,0.643290231215165,0.7054070463194555,0.75,0.0,train,3,21
84,SCoNE,W_C,14,0.6472780436578314,0.6688783306896895,0.6823329593328141,0.75,0.0,train,3,21
85,SCoNE,W_G,14,0.7062999383998465,0.6688783306896895,0.6823329593328141,0.75,0.0,train,3,21
86,SCoNE,H_G,14,0.9109570241834493,0.6688783306896895,0.6823329593328141,0.75,0.0,train,3,21
87,SCoNE,U_G,14,0.9601012266716091,0.6688783306896895,0.6823329593328141,0.75,0.0,train,3,21
88,SCoNE,H_C,14,0.7852967174241139,0.6688783306896895,0.6823329593328141,0.75,0.0,train,3,21
89,SCoNE,U_C,14,0.8736896483976114,0.6688783306896895,0.6823329593328141,0.75,0.0,train,3,21
90,SCoNE,W_C,15,0.6802370896003634,0.6639651841938129,0.6888599629985724,0.75,0.0,train,3,21
91,SCoNE,W_G,15,0.7191649907166601,0.6639651841938129,0.6888599629985724,0.75,0.0,train,3,21
92,SCoNE,H_G,15,0.9114458823796351,0.6639651841938129,0.6888599629985724,0.75,0.0,train,3,21
93,SCoNE,U_G,15,0.9662001743301422,0.6639651841938129,0.6888599629985724,0.75,0.0,train,3,21
94,SCoNE,H_C,15,0.8181655426006548,0.6639651841938129,0.6888599629985724,0.75,0.0,train,3,21
95,SCoNE,U_C,15,0.8576112446043187,0.6639651841938129,0.6888599629985724,0.75,0.0,train,3,21
96,SCoNE,W_C,16,0.6943211495769374,0.6645383864399356,0.6830701387967937,0.75,0.0,train,3,21
97,SCoNE,W_G,16,0.7427652730235579,0.6645383864399356,0.6830701387967937,0.75,0.0,train,3,21
98,SCoNE,H_G,16,0.8914430817096343,0.6645383864399356,0.6830701387967937,0.75,0.0,train,3,21
99,SCoNE,U_G,16,0.9542895326443407,0.6645383864399356,0.6830701387967937,0.75,0.0,train,3,21
100,SCoNE,H_C,16,0.8962267185947133,0.6645383864399356,0.6830701387967937,0.75,0.0,train,3,21
101,SCoNE,U_C,16,0.9097713617869626,0.6645383864399356,0.6830701387967937,0.75,0.0,train,3,21
102,SCoNE,W_C,17,0.6211579504988417,0.6700233439224554,0.6856197268802009,0.75,0.0,train,3,21
103,SCoNE,W_G,17,0.6588980655347891,0.6700233439224554,0.6856197268802009,0.75,0.0,train,3,21
104,SCoNE,H_G,17,0.8794783955401382,0.6700233439224554,0.6856197268802009,0.75,0.0,train,3,21
105,SCoNE,U_G,17,0.9274070024844604,0.6700233439224554,0.6856197268802009,0.75,0.0,train,3,21
106,SCoNE,H_C,17,0.838228223046837,0.6700233439224554,0.6856197268802009,0.75,0.0,train,3,21
107,SCoNE,U_C,17,0.9165955805315692,0.6700233439224554,0.6856197268802009,0.75,0.0,train,3,21
108,SCoNE,W_C,18,0.6829810896679378,0.6617619790495693,0.6852571015286506,0.75,0.0,train,3,21
109,SCoNE,W_G,18,0.746399340082142,0.6617619790495693,0.6852571015286506,0.75,0.0,train,3,21
110,SCoNE,H_G,18,0.9060034300161122,0.6617619790495693,0.6852571015286506,0.75,0.0,train,3,21
111,SCoNE,U_G,18,0.9200021624197486,0.6617619790495693,0.6852571015286506,0.75,0.0,train,3,21
112,SCoNE,H_C,18,0.8219152538195721,0.6617619790495693,0.6852571015286506,0.75,0.0,train,3,21
113,SCoNE,U_C,18,0.8808355622278704,0.6617619790495693,0.6852571015286506,0.75,0.0,train,3,21
114,SCoNE,W_C,19,0.6786777008969701,0.6673088886867792,0.6763056902789873,0.75,0.0,train,3,21
115,SCoNE,W_G,19,0.7387896201670301,0.6673088886867792,0.6763056902789873,0.75,0.0,train,3,21
116,SCoNE,H_G,19,0.9092438687309895,0.6673088886867792,0.6763056902789873,0.75,0.0,train,3,21
117,SCoNE,U_G,19,0.9858607018240225,0.6673088886867792,0.6763056902789873,0.75,0.0,train,3,21
118,SCoNE,H_C,19,0.8631038888420978,0.6673088886867792,0.6763056902789873,0.75,0.0,train,3,21
119,SCoNE,U_C,19,0.8807840389760214,0.6673088886867792,0.6763056902789873,0.75,0.0,train,3,21
120,SCoNE,W_C,20,0.6090301453201611,0.6422133774644765,0.716373769523598,0.75,0.0,train,3,21
121,SCoNE,W_G,20,0.6849871163498767,0.6422133774644765,0.716373769523598,0.75,0.0,train,3,21
122,SCoNE,H_G,20,0.8797724273475545,0.6422133774644765,0.716373769523598,0.75,0.0,train,3,21
123,SCoNE,U_G,20,0.9082848252302018,0.6422133774644765,0.716373769523598,0.75,0.0,train,3,21
124,SCoNE,H_C,20,0.7136134031551545,0.6422133774644765,0.716373769523598,0.75,0.0,train,3,21
125,SCoNE,U_C,20,0.9316739770821473,0.6422133774644765,0.716373769523598,0.75,0.0,train,3,21
126,SCoNE,W_C,21,0.6662228127835541,0.6549554405709083,0.6958327857776386,0.75,0.0,train,3,21
127,SCoNE,W_G,21,0.7399559748526097,0.6549554405709083,0.6958327857776386,0.75,0.0,train,3,21
128,SCoNE,H_G,21,0.9140276801384978,0.6549554405709083,0.6958327857776386,0.75,0.0,train,3,21
129,SCoNE,U_G,21,0.9260032181919794,0.6549554405709083,0.6958327857776386,0.75,0.0,train,3,21
130,SCoNE,H_C,21,0.7764662357582996,0.6549554405709083,0.6958327857776386,0.75,0.0,train,3,21
131,SCoNE,U_C,21,0.860767891452244,0.6549554405709083,0.6958327857776386,0.75,0.0,train,3,21
132,SCoNE,W_C,22,0.6673075960179279,0.6636017742732973,0.688338927743028,0.75,0.0,train,3,21
133,SCoNE,W_G,22,0.7179013677220729,0.6636017742732973,0.688338927743028,0.75,0.0,train,3,21
134,SCoNE,H_G,22,0.907075871259841,0.6636017742732973,0.688338927743028,0.75,0.0,train,3,21
135,SCoNE,U_G,22,0.9250648355943263,0.6636017742732973,0.688338927743028,0.75,0.0,train,3,21
136,SCoNE,H_C,22,0.815521811927511,0.6636017742732973,0.688338927743028,0.75,0.0,train,3,21
137,SCoNE,U_C,22,0.8736732601621996,0.6636017742732973,0.688338927743028,0.75,0.0,train,3,21
138,SCoNE,W_C,23,0.6396324955763383,0.6643729592140055,0.6898564720925315,0.75,0.0,train,3,21
139,SCoNE,W_G,23,0.7101550527005716,0.6643729592140055,0.6898564720925315,0.75,0.0,train,3,21
140,SCoNE,H_G,23,0.9059970076451609,0.6643729592140055,0.6898564720925315,0.75,0.0,train,3,21
141,SCoNE,U_G,23,0.9331453041853458,0.6643729592140055,0.6898564720925315,0.75,0.0,train,3,21
142,SCoNE,H_C,23,0.7336832112541436,0.6643729592140055,0.6898564720925315,0.75,0.0,train,3,21
143,SCoNE,U_C,23,0.8549524120629302,0.6643729592140055,0.6898564720925315,0.75,0.0,train,3,21
144,SCoNE,W_C,24,0.6729190074798862,0.6618494089518794,0.6882429175478083,0.75,0.0,train,3,21
145,SCoNE,W_G,24,0.7199983942942827,0.6618494089518794,0.6882429175478083,0.75,0.0,train,3,21
146,SCoNE,H_G,24,0.8958279718268521,0.6618494089518794,0.6882429175478083,0.75,0.0,train,3,21
147,SCoNE,U_G,24,0.9658568909795284,0.6618494089518794,0.6882429175478083,0.75,0.0,train,3,21
148,SCoNE,H_C,24,0.874538526735738,0.6618494089518794,0.6882429175478083,0.75,0.0,train,3,21
149,SCoNE,U_C,24,0.9152076346622487,0.6618494089518794,0.6882429175478083,0.75,0.0,train,3,21
150,SCoNE,W_C,25,0.6224577653665322,0.6448659820561184,0.7022840699760308,0.75,0.0,train,3,21
151,SCoNE,W_G,25,0.694658450012443,0.6448659820561184,0.7022840699760308,0.75,0.0,train,3,21
152,SCoNE,H_G,25,0.8720964337903077,0.6448659820561184,0.7022840699760308,0.75,0.0,train,3,21
153,SCoNE,U_G,25,0.9433987617196158,0.6448659820561184,0.7022840699760308,0.75,0.0,train,3,21
154,SCoNE,H_C,25,0.8319677809841255,0.6448659820561184,0.7022840699760308,0.75,0.0,train,3,21
155,SCoNE,U_C,25,0.9293207337694911,0.6448659820561184,0.7022840699760308,0.75,0.0,train,3,21
156,SCoNE,W_C,26,0.5687116548102806,0.6782841979693693,0.687954889906968,0.75,0.0,train,3,21
157,SCoNE,W_G,26,0.633257014295328,0.6782841979693693,0.687954889906968,0.75,0.0,train,3,21
158,SCoNE,H_G,26,0.759565258756885,0.6782841979693693,0.687954889906968,0.75,0.0,train,3,21
159,SCoNE,U_G,26,0.9249801052104816,0.6782841979693693,0.687954889906968,0.75,0.0,train,3,21
160,SCoNE,H_C,26,0.6997683503114721,0.6782841979693693,0.687954889906968,0.75,0.0,train,3,21
161,SCoNE,U_C,26,0.8994607138891039,0.6782841979693693,0.687954889906968,0.75,0.0,train,3,21
162,SCoNE,W_C,27,0.614610139596288,0.6596241466569588,0.6908281895189675,0.75,0.0,train,3,21
163,SCoNE,W_G,27,0.6821855360997761,0.6596241466569588,0.6908281895189675,0.75,0.0,train,3,21
164,SCoNE,H_G,27,0.8826825774132019,0.6596241466569588,0.6908281895189675,0.75,0.0,train,3,21
165,SCoNE,U_G,27,0.9921970467410193,0.6596241466569588,0.6908281895189675,0.75,0.0,train,3,21
166,SCoNE,H_C,27,0.7782929700206617,0.6596241466569588,0.6908281895189675,0.75,0.0,train,3,21
167,SCoNE,U_C,27,0.9209631157031846,0.6596241466569588,0.6908281895189675,0.75,0.0,train,3,21
168,SCoNE,W_C,28,0.6538230010871027,0.6692111710358759,0.684010803586604,0.75,0.0,train,3,21
169,SCoNE,W_G,28,0.6899495356205215,0.6692111710358759,0.684010803586604,0.75,0.0,train,3,21
170,SCoNE,H_G,28,0.8905950758398402,0.6692111710358759,0.684010803586604,0.75,0.0,train,3,21
171,SCoNE,U_G,28,0.9284286524607404,0.6692111710358759,0.684010803586604,0.75,0.0,train,3,21
172,SCoNE,H_C,28,0.8083948149151664,0.6692111710358759,0.684010803586604,0.75,0.0,train,3,21
173,SCoNE,U_C,28,0.8537548444259911,0.6692111710358759,0.684010803586604,0.75,0.0,train,3,21
174,SCoNE,W_C,29,0.5404042476407978,0.6647347905907828,0.6974322216203919,0.75,0.0,train,3,21
175,SCoNE,W_G,29,0.6213926191748859,0.6647347905907828,0.6974322216203919,0.75,0.0,train,3,21
176,SCoNE,H_G,29,0.8750612254813135,0.6647347905907828,0.6974322216203919,0.75,0.0,train,3,21
177,SCoNE,U_G,29,0.9727823963087506,0.6647347905907828,0.6974322216203919,0.75,0.0,train,3,21
178,SCoNE,H_C,29,0.6154986642325583,0.6647347905907828,0.6974322216203919,0.75,0.0,train,3,21
179,SCoNE,U_C,29,0.9357130221522431,0.6647347905907828,0.6974322216203919,0.75,0.0,train,3,21
